frame_idx,time_s,shift_px,position_mm
79595,198.9875,1.3,0.005971
79596,198.99,1.0076,0.004628
79597,198.9925,1.2479,0.005732
79598,198.995,1.6438,0.00755
79599,198.9975,1.5463,0.007102
79600,199.0,1.7621,0.008093
79601,199.0025,1.8785,0.008628
79602,199.005,2.1303,0.009785
79603,199.0075,2.1001,0.009646
79604,199.01,2.3074,0.010598
79605,199.0125,2.2114,0.010157
79606,199.015,1.999,0.009182
79607,199.0175,2.3329,0.010715
79608,199.02,2.4303,0.011162
79609,199.0225,2.6704,0.012265
79610,199.025,2.6877,0.012344
79611,199.0275,3.3391,0.015336
79612,199.03,3.3731,0.015492
79613,199.0325,3.5238,0.016185
79614,199.035,3.4411,0.015805
79615,199.0375,3.6155,0.016606
79616,199.04,2.9582,0.013587
79617,199.0425,2.3951,0.011001
79618,199.045,2.4154,0.011094
79619,199.0475,2.4211,0.01112
79620,199.05,2.1677,0.009956
79621,199.0525,2.5755,0.011829
79622,199.055,2.6178,0.012023
79623,199.0575,2.9861,0.013715
79624,199.06,3.0404,0.013965
79625,199.0625,3.1513,0.014474
79626,199.065,3.4553,0.01587
79627,199.0675,3.6526,0.016777
79628,199.07,4.1655,0.019132
79629,199.0725,3.8433,0.017652
79630,199.075,4.1907,0.019248
79631,199.0775,4.4761,0.020559
79632,199.08,4.8389,0.022225
79633,199.0825,5.0862,0.023361
79634,199.085,5.3496,0.024571
79635,199.0875,5.9997,0.027556
79636,199.09,6.1398,0.0282
79637,199.0925,6.0243,0.02767
79638,199.095,6.223,0.028582
79639,199.0975,6.0109,0.027608
79640,199.1,6.0573,0.027821
79641,199.1025,5.953,0.027342
79642,199.105,5.5769,0.025614
79643,199.1075,5.4883,0.025208
79644,199.11,5.5793,0.025626
79645,199.1125,5.7862,0.026576
79646,199.115,5.4826,0.025182
79647,199.1175,5.8872,0.02704
79648,199.12,6.0023,0.027569
79649,199.1225,6.179,0.02838
79650,199.125,6.1091,0.028059
79651,199.1275,5.9248,0.027213
79652,199.13,6.1791,0.028381
79653,199.1325,6.0464,0.027771
79654,199.135,5.9234,0.027206
79655,199.1375,5.6977,0.02617
79656,199.14,5.2123,0.02394
79657,199.1425,4.9547,0.022757
79658,199.145,4.9398,0.022688
79659,199.1475,4.9577,0.022771
79660,199.15,4.2793,0.019655
79661,199.1525,4.0426,0.018568
79662,199.155,3.9833,0.018296
79663,199.1575,3.9567,0.018173
79664,199.16,3.6016,0.016542
79665,199.1625,3.4715,0.015945
79666,199.165,3.9257,0.018031
79667,199.1675,3.9708,0.018238
79668,199.17,4.2537,0.019537
79669,199.1725,4.2315,0.019435
79670,199.175,3.992,0.018335
79671,199.1775,3.9475,0.018131
79672,199.18,3.7983,0.017445
79673,199.1825,4.202,0.0193
79674,199.185,4.0464,0.018585
79675,199.1875,4.0201,0.018464
79676,199.19,4.0043,0.018392
79677,199.1925,4.3542,0.019999
79678,199.195,3.8725,0.017786
79679,199.1975,3.8506,0.017686
79680,199.2,3.2956,0.015137
79681,199.2025,3.4559,0.015873
79682,199.205,3.2579,0.014964
79683,199.2075,3.2868,0.015096
79684,199.21,3.1475,0.014457
79685,199.2125,3.6342,0.016692
79686,199.215,3.4684,0.015931
79687,199.2175,3.5005,0.016078
79688,199.22,3.6589,0.016805
79689,199.2225,3.2324,0.014846
79690,199.225,3.3043,0.015177
79691,199.2275,3.7175,0.017075
79692,199.23,3.3928,0.015583
79693,199.2325,3.4505,0.015848
79694,199.235,3.6067,0.016566
79695,199.2375,3.5475,0.016294
79696,199.24,3.2709,0.015023
79697,199.2425,2.7398,0.012584
79698,199.245,3.054,0.014027
79699,199.2475,3.1837,0.014623
79700,199.25,3.0248,0.013893
79701,199.2525,2.6999,0.0124
79702,199.255,2.7068,0.012432
79703,199.2575,2.6546,0.012192
79704,199.26,2.8384,0.013037
79705,199.2625,2.9453,0.013528
79706,199.265,2.6237,0.01205
79707,199.2675,2.8783,0.01322
79708,199.27,2.3643,0.010859
79709,199.2725,2.6418,0.012134
79710,199.275,2.7351,0.012563
79711,199.2775,2.5479,0.011703
79712,199.28,3.014,0.013843
79713,199.2825,3.548,0.016296
79714,199.285,3.6563,0.016793
79715,199.2875,3.4275,0.015743
79716,199.29,3.3055,0.015182
79717,199.2925,3.1531,0.014482
79718,199.295,3.6597,0.016809
79719,199.2975,3.8905,0.017869
79720,199.3,3.77,0.017315
79721,199.3025,3.8913,0.017873
79722,199.305,4.1802,0.0192
79723,199.3075,4.33,0.019888
79724,199.31,4.0415,0.018563
79725,199.3125,3.4273,0.015741
79726,199.315,3.4288,0.015749
79727,199.3175,3.5965,0.016519
79728,199.32,3.4875,0.016018
79729,199.3225,3.4753,0.015962
79730,199.325,3.3961,0.015598
79731,199.3275,3.3998,0.015615
79732,199.33,3.4692,0.015934
79733,199.3325,3.311,0.015208
79734,199.335,3.0986,0.014232
79735,199.3375,3.1366,0.014406
79736,199.34,3.1004,0.01424
79737,199.3425,3.7099,0.01704
79738,199.345,3.4273,0.015742
79739,199.3475,3.4463,0.015829
79740,199.35,3.042,0.013972
79741,199.3525,3.1671,0.014546
79742,199.355,3.3339,0.015313
79743,199.3575,2.9093,0.013363
79744,199.36,3.0664,0.014084
79745,199.3625,2.6321,0.012089
79746,199.365,2.4969,0.011468
79747,199.3675,2.3743,0.010905
79748,199.37,2.2583,0.010372
79749,199.3725,2.0704,0.009509
79750,199.375,2.0826,0.009565
79751,199.3775,2.1324,0.009794
79752,199.38,2.1231,0.009751
79753,199.3825,2.0057,0.009212
79754,199.385,1.9574,0.00899
79755,199.3875,1.7406,0.007994
79756,199.39,1.9776,0.009083
79757,199.3925,2.0041,0.009205
79758,199.395,2.5959,0.011923
79759,199.3975,2.2275,0.010231
79760,199.4,2.3922,0.010987
79761,199.4025,2.3581,0.010831
79762,199.405,2.3408,0.010751
79763,199.4075,2.1783,0.010005
79764,199.41,1.9378,0.0089
79765,199.4125,1.9537,0.008974
79766,199.415,2.0816,0.009561
79767,199.4175,2.1838,0.01003
79768,199.42,2.51,0.011528
79769,199.4225,2.2047,0.010126
79770,199.425,2.273,0.01044
79771,199.4275,2.2891,0.010514
79772,199.43,2.4341,0.01118
79773,199.4325,2.605,0.011965
79774,199.435,2.8171,0.012939
79775,199.4375,2.7769,0.012754
79776,199.44,3.3812,0.01553
79777,199.4425,2.966,0.013623
79778,199.445,2.8431,0.013058
79779,199.4475,3.092,0.014201
79780,199.45,3.2875,0.015099
79781,199.4525,3.1644,0.014534
79782,199.455,3.0349,0.013939
79783,199.4575,2.4984,0.011475
79784,199.46,2.8137,0.012923
79785,199.4625,2.9833,0.013702
79786,199.465,2.8985,0.013313
79787,199.4675,2.8084,0.012899
79788,199.47,2.8659,0.013163
79789,199.4725,2.4379,0.011197
79790,199.475,2.3417,0.010755
79791,199.4775,2.2197,0.010195
79792,199.48,2.9306,0.01346
79793,199.4825,2.5076,0.011517
79794,199.485,2.237,0.010275
79795,199.4875,2.1684,0.00996
79796,199.49,2.1199,0.009737
79797,199.4925,2.4797,0.011389
79798,199.495,2.7406,0.012587
79799,199.4975,2.3845,0.010952
79800,199.5,1.8918,0.008689
79801,199.5025,1.8007,0.00827
79802,199.505,2.229,0.010238
79803,199.5075,2.2628,0.010393
79804,199.51,1.9992,0.009182
79805,199.5125,2.161,0.009926
79806,199.515,1.7892,0.008218
79807,199.5175,1.8635,0.008559
79808,199.52,1.6523,0.007589
79809,199.5225,1.6866,0.007747
79810,199.525,1.6762,0.007699
79811,199.5275,1.6125,0.007406
79812,199.53,1.4271,0.006555
79813,199.5325,1.329,0.006104
79814,199.535,1.4076,0.006465
79815,199.5375,1.5518,0.007127
79816,199.54,1.3588,0.006241
79817,199.5425,1.558,0.007156
79818,199.545,1.5411,0.007078
79819,199.5475,1.5669,0.007197
79820,199.55,1.9534,0.008972
79821,199.5525,1.5652,0.007189
79822,199.555,1.8248,0.008381
79823,199.5575,2.1209,0.009741
79824,199.56,1.9101,0.008773
79825,199.5625,1.8225,0.008371
79826,199.565,1.9055,0.008752
79827,199.5675,1.7187,0.007894
79828,199.57,1.9369,0.008896
79829,199.5725,2.1792,0.010009
79830,199.575,1.9921,0.00915
79831,199.5775,1.8555,0.008522
79832,199.58,2.0397,0.009368
79833,199.5825,1.8576,0.008532
79834,199.585,1.2571,0.005774
79835,199.5875,1.1901,0.005466
79836,199.59,0.911,0.004184
79837,199.5925,0.8376,0.003847
79838,199.595,0.9326,0.004284
79839,199.5975,0.6452,0.002963
79840,199.6,0.7156,0.003287
79841,199.6025,0.9833,0.004516
79842,199.605,1.022,0.004694
79843,199.6075,0.7695,0.003534
79844,199.61,0.8378,0.003848
79845,199.6125,1.0479,0.004813
79846,199.615,1.2184,0.005596
79847,199.6175,0.8978,0.004124
79848,199.62,0.91,0.00418
79849,199.6225,0.5561,0.002554
79850,199.625,0.2061,0.000947
79851,199.6275,-0.324,-0.001488
79852,199.63,-0.362,-0.001663
79853,199.6325,-0.2865,-0.001316
79854,199.635,-0.2741,-0.001259
79855,199.6375,0.0449,0.000206
79856,199.64,0.0987,0.000454
79857,199.6425,-0.105,-0.000482
79858,199.645,0.2204,0.001012
79859,199.6475,-0.0071,-3.3e-05
79860,199.65,0.2293,0.001053
79861,199.6525,0.5227,0.002401
79862,199.655,0.3245,0.00149
79863,199.6575,0.2152,0.000988
79864,199.66,0.3402,0.001563
79865,199.6625,0.5289,0.002429
79866,199.665,0.3563,0.001636
79867,199.6675,0.1029,0.000472
79868,199.67,0.1622,0.000745
79869,199.6725,-0.3913,-0.001797
79870,199.675,-0.383,-0.001759
79871,199.6775,-0.4083,-0.001876
79872,199.68,-0.5523,-0.002537
79873,199.6825,-0.3861,-0.001773
79874,199.685,-0.3379,-0.001552
79875,199.6875,-0.2565,-0.001178
79876,199.69,-0.1538,-0.000706
79877,199.6925,-0.4053,-0.001862
79878,199.695,-0.1628,-0.000748
79879,199.6975,0.4627,0.002125
79880,199.7,0.5841,0.002683
79881,199.7025,0.3365,0.001546
79882,199.705,0.3984,0.00183
79883,199.7075,0.2525,0.00116
79884,199.71,0.7422,0.003409
79885,199.7125,0.7066,0.003246
79886,199.715,0.9676,0.004444
79887,199.7175,1.1285,0.005183
79888,199.72,1.1552,0.005306
79889,199.7225,0.7609,0.003495
79890,199.725,0.5851,0.002687
79891,199.7275,0.385,0.001768
79892,199.73,0.4806,0.002207
79893,199.7325,0.3872,0.001778
79894,199.735,0.0977,0.000449
79895,199.7375,0.1777,0.000816
79896,199.74,0.5764,0.002647
79897,199.7425,0.6428,0.002952
79898,199.745,0.318,0.001461
79899,199.7475,0.3619,0.001662
79900,199.75,0.4967,0.002281
79901,199.7525,0.7141,0.00328
79902,199.755,0.3324,0.001527
79903,199.7575,-0.03,-0.000138
79904,199.76,0.4303,0.001976
79905,199.7625,0.2591,0.00119
79906,199.765,0.4116,0.001891
79907,199.7675,-0.0074,-3.4e-05
79908,199.77,0.0548,0.000252
79909,199.7725,0.3963,0.00182
79910,199.775,0.669,0.003073
79911,199.7775,0.8428,0.003871
79912,199.78,0.8202,0.003767
79913,199.7825,0.7757,0.003563
79914,199.785,0.7977,0.003664
79915,199.7875,0.8647,0.003972
79916,199.79,1.125,0.005167
79917,199.7925,1.0638,0.004886
79918,199.795,0.5629,0.002585
79919,199.7975,0.8409,0.003862
79920,199.8,1.209,0.005553
79921,199.8025,1.5899,0.007303
79922,199.805,1.199,0.005507
79923,199.8075,0.7636,0.003507
79924,199.81,1.0005,0.004595
79925,199.8125,0.9915,0.004554
79926,199.815,1.1472,0.005269
79927,199.8175,1.3912,0.00639
79928,199.82,1.6844,0.007736
79929,199.8225,1.8457,0.008477
79930,199.825,2.1887,0.010053
79931,199.8275,1.9232,0.008833
79932,199.83,1.8589,0.008538
79933,199.8325,1.7194,0.007897
79934,199.835,1.8528,0.00851
79935,199.8375,1.8743,0.008609
79936,199.84,1.7299,0.007945
79937,199.8425,1.4459,0.006641
79938,199.845,1.2187,0.005598
79939,199.8475,1.623,0.007454
79940,199.85,1.5096,0.006934
79941,199.8525,0.945,0.00434
79942,199.855,1.1386,0.005229
79943,199.8575,0.8529,0.003918
79944,199.86,1.1347,0.005212
79945,199.8625,0.7384,0.003391
79946,199.865,0.7219,0.003316
79947,199.8675,0.3681,0.001691
79948,199.87,0.4182,0.001921
79949,199.8725,0.6264,0.002877
79950,199.875,0.0612,0.000281
79951,199.8775,-0.1071,-0.000492
79952,199.88,0.141,0.000648
79953,199.8825,0.0485,0.000223
79954,199.885,-0.0888,-0.000408
79955,199.8875,-0.3456,-0.001587
79956,199.89,-0.3991,-0.001833
79957,199.8925,-0.2534,-0.001164
79958,199.895,-0.2746,-0.001261
79959,199.8975,-0.4615,-0.00212
79960,199.9,-0.825,-0.003789
79961,199.9025,-0.594,-0.002728
79962,199.905,-0.6417,-0.002947
79963,199.9075,-0.6116,-0.002809
79964,199.91,-0.6788,-0.003118
79965,199.9125,-0.7977,-0.003664
79966,199.915,-0.1738,-0.000798
79967,199.9175,-0.2096,-0.000963
79968,199.92,-0.2259,-0.001038
79969,199.9225,-0.421,-0.001934
79970,199.925,-0.7725,-0.003548
79971,199.9275,-0.4084,-0.001876
79972,199.93,-0.1358,-0.000624
79973,199.9325,0.0192,8.8e-05
79974,199.935,0.2292,0.001053
79975,199.9375,0.0887,0.000407
79976,199.94,0.5045,0.002317
79977,199.9425,0.7773,0.00357
79978,199.945,0.7143,0.003281
79979,199.9475,1.1209,0.005148
79980,199.95,1.4572,0.006693
79981,199.9525,1.3776,0.006327
79982,199.955,1.3306,0.006112
79983,199.9575,1.4621,0.006715
79984,199.96,1.4686,0.006745
79985,199.9625,1.954,0.008975
79986,199.965,1.8518,0.008506
79987,199.9675,1.8665,0.008573
79988,199.97,2.2047,0.010126
79989,199.9725,2.285,0.010495
79990,199.975,2.0311,0.009329
79991,199.9775,2.2387,0.010282
79992,199.98,2.564,0.011777
79993,199.9825,2.4876,0.011426
79994,199.985,2.2503,0.010336
79995,199.9875,2.2453,0.010313
79996,199.99,2.4686,0.011338
79997,199.9925,2.2518,0.010343
79998,199.995,2.1161,0.009719
79999,199.9975,2.6286,0.012073
80000,200.0,2.8946,0.013295
80001,200.0025,2.9033,0.013335
80002,200.005,3.1562,0.014496
80003,200.0075,3.2693,0.015016
80004,200.01,3.284,0.015084
80005,200.0125,3.1673,0.014547
80006,200.015,3.3679,0.015469
80007,200.0175,3.096,0.01422
80008,200.02,3.0341,0.013936
80009,200.0225,3.178,0.014597
80010,200.025,2.7645,0.012697
80011,200.0275,2.9915,0.01374
80012,200.03,3.0022,0.013789
80013,200.0325,3.4087,0.015656
80014,200.035,2.8742,0.013201
80015,200.0375,2.9762,0.01367
80016,200.04,2.7658,0.012703
80017,200.0425,2.7383,0.012577
80018,200.045,2.7666,0.012707
80019,200.0475,2.8209,0.012956
80020,200.05,2.8919,0.013283
80021,200.0525,3.4736,0.015954
80022,200.055,3.6216,0.016634
80023,200.0575,3.969,0.01823
80024,200.06,3.5882,0.016481
80025,200.0625,3.6554,0.016789
80026,200.065,3.8706,0.017778
80027,200.0675,3.6695,0.016854
80028,200.07,3.6174,0.016615
80029,200.0725,3.9214,0.018011
80030,200.075,3.8937,0.017884
80031,200.0775,3.724,0.017104
80032,200.08,3.8276,0.01758
80033,200.0825,3.919,0.018
80034,200.085,3.8056,0.017479
80035,200.0875,4.1141,0.018896
80036,200.09,4.1944,0.019265
80037,200.0925,3.9838,0.018297
80038,200.095,4.096,0.018813
80039,200.0975,4.3392,0.01993
80040,200.1,4.307,0.019782
80041,200.1025,4.392,0.020173
80042,200.105,4.5376,0.020841
80043,200.1075,4.1456,0.019041
80044,200.11,4.2138,0.019354
80045,200.1125,3.9098,0.017958
80046,200.115,4.238,0.019465
80047,200.1175,4.2176,0.019371
80048,200.12,4.5687,0.020984
80049,200.1225,4.5341,0.020825
80050,200.125,4.3529,0.019993
80051,200.1275,4.5488,0.020892
80052,200.13,4.4339,0.020365
80053,200.1325,4.5863,0.021065
80054,200.135,4.3114,0.019802
80055,200.1375,4.5669,0.020976
80056,200.14,4.2901,0.019705
80057,200.1425,4.1624,0.019118
80058,200.145,4.6783,0.021487
80059,200.1475,4.9049,0.022528
80060,200.15,4.6168,0.021205
80061,200.1525,4.4655,0.02051
80062,200.155,4.0364,0.018539
80063,200.1575,4.3378,0.019924
80064,200.16,4.1681,0.019144
80065,200.1625,4.2291,0.019424
80066,200.165,4.2078,0.019327
80067,200.1675,4.275,0.019635
80068,200.17,4.2998,0.019749
80069,200.1725,4.2245,0.019403
80070,200.175,4.4123,0.020266
80071,200.1775,4.7023,0.021598
80072,200.18,4.9571,0.022768
80073,200.1825,4.6346,0.021287
80074,200.185,4.4394,0.02039
80075,200.1875,5.2158,0.023956
80076,200.19,5.0439,0.023167
80077,200.1925,4.9744,0.022847
80078,200.195,4.9805,0.022875
80079,200.1975,4.522,0.020769
80080,200.2,4.8481,0.022267
80081,200.2025,4.8931,0.022474
80082,200.205,4.6853,0.021519
80083,200.2075,5.0387,0.023143
80084,200.21,4.5637,0.020961
80085,200.2125,4.4597,0.020484
80086,200.215,4.4534,0.020455
80087,200.2175,4.6392,0.021308
80088,200.22,4.7188,0.021673
80089,200.2225,4.8585,0.022315
80090,200.225,4.6648,0.021425
80091,200.2275,4.7478,0.021806
80092,200.23,4.5406,0.020855
80093,200.2325,4.5911,0.021087
80094,200.235,4.5513,0.020904
80095,200.2375,4.7378,0.021761
80096,200.24,4.6886,0.021535
80097,200.2425,4.7945,0.022021
80098,200.245,4.6086,0.021167
80099,200.2475,4.6995,0.021585
80100,200.25,4.4583,0.020477
80101,200.2525,4.1992,0.019287
80102,200.255,4.1238,0.018941
80103,200.2575,3.4666,0.015922
80104,200.26,3.7184,0.017078
80105,200.2625,4.0745,0.018714
80106,200.265,3.9806,0.018283
80107,200.2675,3.7544,0.017244
80108,200.27,3.7145,0.017061
80109,200.2725,3.4985,0.016068
80110,200.275,3.8911,0.017872
80111,200.2775,4.3391,0.019929
80112,200.28,4.0449,0.018578
80113,200.2825,4.1041,0.01885
80114,200.285,3.7678,0.017306
80115,200.2875,3.7306,0.017135
80116,200.29,3.0012,0.013784
80117,200.2925,3.2985,0.01515
80118,200.295,3.3107,0.015206
80119,200.2975,3.1772,0.014593
80120,200.3,3.1306,0.014379
80121,200.3025,2.9754,0.013666
80122,200.305,2.9784,0.01368
80123,200.3075,3.145,0.014445
80124,200.31,2.9825,0.013699
80125,200.3125,2.7036,0.012418
80126,200.315,2.4378,0.011197
80127,200.3175,2.7414,0.012591
80128,200.32,2.2962,0.010546
80129,200.3225,2.2974,0.010552
80130,200.325,1.7628,0.008097
80131,200.3275,1.3904,0.006386
80132,200.33,1.435,0.006591
80133,200.3325,1.515,0.006959
80134,200.335,1.5625,0.007177
80135,200.3375,1.5144,0.006956
80136,200.34,1.3109,0.006021
80137,200.3425,1.1867,0.005451
80138,200.345,1.3346,0.00613
80139,200.3475,0.9809,0.004505
80140,200.35,0.858,0.003941
80141,200.3525,1.0244,0.004705
80142,200.355,0.9722,0.004465
80143,200.3575,1.0042,0.004612
80144,200.36,1.1459,0.005263
80145,200.3625,1.2492,0.005738
80146,200.365,1.4143,0.006496
80147,200.3675,1.2999,0.00597
80148,200.37,1.3153,0.006041
80149,200.3725,1.3814,0.006345
80150,200.375,1.717,0.007886
80151,200.3775,1.9039,0.008745
80152,200.38,1.9926,0.009152
80153,200.3825,2.0423,0.00938
80154,200.385,2.3001,0.010564
80155,200.3875,1.8971,0.008714
80156,200.39,1.9117,0.008781
80157,200.3925,2.2068,0.010136
80158,200.395,2.1621,0.00993
80159,200.3975,2.4593,0.011296
80160,200.4,2.7776,0.012757
80161,200.4025,2.9132,0.01338
80162,200.405,2.4366,0.011191
80163,200.4075,2.2575,0.010369
80164,200.41,2.171,0.009972
80165,200.4125,2.4778,0.011381
80166,200.415,2.473,0.011359
80167,200.4175,2.8267,0.012983
80168,200.42,2.712,0.012456
80169,200.4225,2.7178,0.012483
80170,200.425,2.6156,0.012013
80171,200.4275,2.4575,0.011287
80172,200.43,2.6261,0.012062
80173,200.4325,2.6216,0.012041
80174,200.435,2.8658,0.013163
80175,200.4375,2.6373,0.012113
80176,200.44,2.2216,0.010204
80177,200.4425,1.9459,0.008937
80178,200.445,2.406,0.011051
80179,200.4475,2.1637,0.009938
80180,200.45,2.4041,0.011042
80181,200.4525,2.0869,0.009585
80182,200.455,2.4222,0.011125
80183,200.4575,2.063,0.009475
80184,200.46,2.212,0.01016
80185,200.4625,2.2127,0.010163
80186,200.465,2.2477,0.010323
80187,200.4675,2.6481,0.012163
80188,200.47,2.384,0.01095
80189,200.4725,2.358,0.01083
80190,200.475,2.4174,0.011103
80191,200.4775,2.4996,0.011481
80192,200.48,2.4023,0.011034
80193,200.4825,2.0857,0.00958
80194,200.485,1.999,0.009181
80195,200.4875,1.9207,0.008822
80196,200.49,2.1394,0.009826
80197,200.4925,1.9527,0.008969
80198,200.495,1.7924,0.008232
80199,200.4975,2.0167,0.009263
80200,200.5,2.4949,0.011459
80201,200.5025,2.2446,0.010309
80202,200.505,1.9731,0.009062
80203,200.5075,1.9306,0.008867
80204,200.51,1.772,0.008139
80205,200.5125,2.0169,0.009264
80206,200.515,2.0036,0.009203
80207,200.5175,1.9219,0.008827
80208,200.52,1.6005,0.007351
80209,200.5225,1.59,0.007303
80210,200.525,1.6358,0.007513
80211,200.5275,1.5902,0.007304
80212,200.53,1.3182,0.006054
80213,200.5325,1.3344,0.006129
80214,200.535,1.298,0.005962
80215,200.5375,1.3347,0.00613
80216,200.54,0.9003,0.004135
80217,200.5425,0.6351,0.002917
80218,200.545,0.9161,0.004208
80219,200.5475,1.0043,0.004613
